S,K,r,q,sigma,T,Call,Put,Forward,S2
100,85,0.1,0.05,0.26,1.7,23.84333437,3.703615344,108.8717067,10000
100,85,0.1,0.05,0.26,2.0,24.92398278,4.032354986,110.5170918,10000
100,85,0.1,0.05,0.28,0.0,15.0,0.0,100.0,10000
100,85,0.1,0.05,0.28,0.1,15.43840299,0.091390936,100.5012521,10000
100,85,0.1,0.05,0.28,0.2,16.12539358,0.437297438,101.0050167,10000
100,85,0.1,0.05,0.28,0.3,16.86732306,0.843999453,101.5113065,10000
100,85,0.1,0.05,0.28,0.4,17.59438957,1.241624565,102.020134,10000
100,85,0.1,0.05,0.28,0.5,18.28997966,1.613489544,102.5315121,10000
100,85,0.1,0.05,0.28,0.6,18.95124649,1.956678487,103.0454534,10000
100,85,0.1,0.05,0.28,0.7,19.57930767,2.27224074,103.5619709,10000
100,85,0.1,0.05,0.28,0.8,20.17638638,2.562331904,104.0810774,10000
100,85,0.1,0.05,0.28,1.4,23.23063066,3.886698683,107.2508181,10000
100,85,0.1,0.05,0.28,1.6,24.08813219,4.208719611,108.3287068,10000
100,85,0.1,0.05,0.28,1.7,24.49241159,4.352692562,108.8717067,10000
100,85,0.1,0.05,0.28,1.8,24.88161271,4.48646215,109.4174284,10000
100,85,0.1,0.05,0.28,1.9,25.25654746,4.610780403,109.9658855,10000
100,85,0.1,0.05,0.28,2.0,25.61795066,4.726322866,110.5170918,10000
100,85,0.1,0.05,0.3,0.0,15.0,0.0,100.0,10000
100,85,0.1,0.05,0.3,0.1,15.48189925,0.1348872,100.5012521,10000
100,85,0.1,0.05,0.3,0.2,16.25884057,0.570744425,101.0050167,10000
100,85,0.1,0.05,0.3,0.3,17.07753425,1.054210637,101.5113065,10000
100,85,0.1,0.05,0.3,0.4,17.86830312,1.515538113,102.020134,10000
100,85,0.1,0.05,0.3,0.5,18.61794135,1.941451231,102.5315121,10000
100,85,0.1,0.05,0.3,0.6,19.32604607,2.331478069,103.0454534,10000
100,85,0.1,0.05,0.3,0.7,19.99537181,2.688304881,103.5619709,10000
100,85,0.1,0.05,0.3,0.8,20.62926591,3.015211436,104.0810774,10000
100,85,0.1,0.05,0.3,0.9,21.23093138,3.315333946,104.602786,10000
100,85,0.1,0.05,0.3,1.0,21.80323317,3.591471253,105.1271096,10000
100,85,0.1,0.05,0.3,1.1,22.34867664,3.846063345,105.6540615,10000
100,85,0.1,0.05,0.3,1.2,22.86943925,4.081223009,106.1836547,10000
100,85,0.1,0.05,0.3,1.9,25.95678586,5.311018795,109.9658855,10000
100,85,0.1,0.05,0.3,2.0,26.33215128,5.440523492,110.5170918,10000
100,85,0.1,0.05,0.32,0.0,15.0,0.0,100.0,10000
100,85,0.1,0.05,0.32,0.1,15.53544818,0.188436128,100.5012521,10000
100,85,0.1,0.05,0.32,0.2,16.40783725,0.719741108,101.0050167,10000
100,85,0.1,0.05,0.32,0.3,17.30470862,1.281385016,101.5113065,10000
100,85,0.1,0.05,0.32,0.4,18.15953362,1.806768617,102.020134,10000
100,85,0.1,0.05,0.32,0.5,18.96324624,2.286756121,102.5315121,10000
100,85,0.1,0.05,0.32,0.6,19.71810738,2.723539379,103.0454534,10000
100,85,0.1,0.05,0.32,0.7,20.42858492,3.12151799,103.5619709,10000
100,85,0.1,0.05,0.32,1.1,22.90907347,4.406460177,105.6540615,10000
100,85,0.1,0.05,0.32,1.3,23.97615964,4.907524926,106.7159024,10000
100,85,0.1,0.05,0.32,1.5,24.95146444,5.337293802,107.7884151,10000
100,85,0.1,0.05,0.32,1.6,25.40867622,5.529263648,108.3287068,10000
100,85,0.1,0.05,0.32,1.9,26.6733946,6.027627542,109.9658855,10000
100,85,0.1,0.05,0.34,0.0,15.0,0.0,100.0,10000
100,85,0.1,0.05,0.34,0.1,15.5990044,0.251992348,100.5012521,10000
100,85,0.1,0.05,0.34,0.2,16.57098544,0.882889292,101.0050167,10000
100,85,0.1,0.05,0.34,0.3,17.54685392,1.523530312,101.5113065,10000
100,85,0.1,0.05,0.34,0.4,18.46580321,2.113038204,102.020134,10000
100,85,0.1,0.05,0.34,0.5,19.32345773,2.646967605,102.5315121,10000
100,85,0.1,0.05,0.34,0.6,20.12489326,3.130325259,103.0454534,10000
100,85,0.1,0.05,0.34,0.7,20.87633828,3.569271349,103.5619709,10000
100,85,0.1,0.05,0.34,0.9,22.25108901,4.335491576,104.602786,10000
100,85,0.1,0.05,0.34,1.0,22.88327505,4.671513135,105.1271096,10000
100,85,0.1,0.05,0.34,1.5,25.61506834,6.000897704,107.7884151,10000
100,85,0.1,0.05,0.34,2.0,27.80644368,6.914815884,110.5170918,10000
100,85,0.1,0.05,0.36,0.0,15.0,0.0,100.0,10000
100,85,0.1,0.05,0.36,0.1,15.67231797,0.32530592,100.5012521,10000
100,85,0.1,0.05,0.36,0.2,16.74693922,1.058843081,101.0050167,10000
100,85,0.1,0.05,0.36,0.3,17.80220082,1.778877209,101.5113065,10000
100,85,0.1,0.05,0.36,0.4,18.78515244,2.432387439,102.020134,10000
100,85,0.1,0.05,0.36,0.5,19.69651533,3.020025215,102.5315121,10000
100,85,0.1,0.05,0.36,0.6,20.5442806,3.549712604,103.0454534,10000
100,85,0.1,0.05,0.36,0.7,21.33646403,4.029397094,103.5619709,10000
100,85,0.1,0.05,0.36,0.8,22.07990659,4.465852117,104.0810774,10000
100,85,0.1,0.05,0.36,1.0,23.44214048,5.230378567,105.1271096,10000
100,85,0.1,0.05,0.36,1.1,24.06941752,5.566804228,105.6540615,10000
100,85,0.1,0.05,0.36,1.2,24.66529743,5.877081196,106.1836547,10000
100,85,0.1,0.05,0.36,1.3,25.2324971,6.163862388,106.7159024,10000
100,85,0.1,0.05,0.36,1.9,28.14386581,7.498098749,109.9658855,10000
100,85,0.1,0.05,0.36,2.0,28.56081984,7.669192051,110.5170918,10000
100,85,0.1,0.05,0.38,0.0,15.0,0.0,100.0,10000
100,85,0.1,0.05,0.38,0.1,15.7550024,0.407990352,100.5012521,10000
100,85,0.1,0.05,0.38,0.2,16.93444207,1.246345925,101.0050167,10000
100,85,0.1,0.05,0.38,0.3,18.06919397,2.045870363,101.5113065,10000
100,85,0.1,0.05,0.38,0.4,19.11590119,2.763136184,102.020134,10000
100,85,0.1,0.05,0.38,0.5,20.0806759,3.404185779,102.5315121,10000
100,85,0.1,0.05,0.38,0.6,20.97448798,3.979919983,103.0454534,10000
100,85,0.1,0.05,0.38,0.7,21.80715298,4.500086045,103.5619709,10000
100,85,0.1,0.05,0.38,0.8,22.58668468,4.97263021,104.0810774,10000
100,85,0.1,0.05,0.38,0.9,23.31953688,5.40393944,104.602786,10000
100,85,0.1,0.05,0.38,1.1,24.66517203,6.162558735,105.6540615,10000
100,85,0.1,0.05,0.38,1.3,25.87579286,6.807158154,106.7159024,10000
100,85,0.1,0.05,0.38,1.4,26.43770434,7.093772356,107.2508181,10000
100,85,0.1,0.05,0.38,1.5,26.97370825,7.359537611,107.7884151,10000
100,85,0.1,0.05,0.38,1.9,28.8930944,8.247327334,109.9658855,10000
100,85,0.1,0.05,0.38,2.0,29.32370347,8.432075674,110.5170918,10000
100,85,0.1,0.05,0.4,0.0,15.0,0.0,100.0,10000
100,85,0.1,0.05,0.4,0.1,15.84658769,0.499575642,100.5012521,10000
100,85,0.1,0.05,0.4,0.2,17.13234293,1.444246784,101.0050167,10000
100,85,0.1,0.05,0.4,0.3,18.34647367,2.323150064,101.5113065,10000
100,85,0.1,0.05,0.4,0.4,19.45660947,3.103844467,102.020134,10000
100,85,0.1,0.05,0.4,0.5,20.47446138,3.79797126,102.5315121,10000
100,85,0.1,0.05,0.4,0.6,21.41401472,4.419446724,103.0454534,10000
100,85,0.1,0.05,0.4,0.7,22.28688747,4.979820541,103.5619709,10000
100,85,0.1,0.05,0.4,0.8,23.10226182,5.488207347,104.0810774,10000
100,85,0.1,0.05,0.4,1.0,24.58810299,6.376341075,105.1271096,10000
100,85,0.1,0.05,0.4,1.3,26.52690763,7.458272918,106.7159024,10000
100,85,0.1,0.05,0.4,1.4,27.10972502,7.765793041,107.2508181,10000
100,85,0.1,0.05,0.4,1.6,28.19505338,8.315640806,108.3287068,10000
100,85,0.1,0.05,0.4,1.8,29.18563601,8.790485454,109.4174284,10000
100,85,0.1,0.05,0.4,1.9,29.64920634,9.003439277,109.9658855,10000
100,85,0.1,0.05,0.4,2.0,30.09332449,9.201696696,110.5170918,10000
100,85,0.1,0.05,0.42,0.0,15.0,0.0,100.0,10000
100,85,0.1,0.05,0.42,0.1,15.94655961,0.599547563,100.5012521,10000
100,85,0.1,0.05,0.42,0.2,17.33960002,1.651503873,101.0050167,10000
100,85,0.1,0.05,0.42,0.3,18.63285425,2.609530642,101.5113065,10000
100,85,0.1,0.05,0.42,0.4,19.80604162,3.453276618,102.020134,10000
100,85,0.1,0.05,0.42,0.5,20.87661436,4.200124244,102.5315121,10000
100,85,0.1,0.05,0.42,0.6,21.86159073,4.86702273,103.0454534,10000
100,85,0.1,0.05,0.42,0.7,22.77438719,5.467320252,103.5619709,10000
100,85,0.1,0.05,0.42,0.9,24.42252975,6.506932319,104.602786,10000
100,85,0.1,0.05,0.42,1.0,25.17232167,6.960559748,105.1271096,10000
100,85,0.1,0.05,0.42,1.1,25.87987715,7.377263853,105.6540615,10000
100,85,0.1,0.05,0.42,1.2,26.54942413,7.761207891,106.1836547,10000
100,85,0.1,0.05,0.42,1.3,27.18448269,8.115847984,106.7159024,10000
100,85,0.1,0.05,0.42,1.4,27.78802249,8.444090512,107.2508181,10000
100,85,0.1,0.05,0.42,2.0,30.8681922,9.97656441,110.5170918,10000
100,85,0.1,0.05,0.44,0.0,15.0,0.0,100.0,10000
100,85,0.1,0.05,0.44,0.1,16.05438764,0.707375591,100.5012521,10000
100,85,0.1,0.05,0.44,0.2,17.55527753,1.867181384,101.0050167,10000
100,85,0.1,0.05,0.44,0.3,18.92730239,2.903978786,101.5113065,10000
100,85,0.1,0.05,0.44,0.4,20.1631348,3.810369797,102.020134,10000
100,85,0.1,0.05,0.44,0.5,21.28606084,4.609570723,102.5315121,10000
100,85,0.1,0.05,0.44,0.6,22.31613557,5.321567569,103.0454534,10000
100,85,0.1,0.05,0.44,0.7,23.26856564,5.961498702,103.5619709,10000
100,85,0.1,0.05,0.44,0.8,24.15484791,6.540793438,104.0810774,10000
100,85,0.1,0.05,0.44,0.9,24.98383331,7.06823588,104.602786,10000
100,85,0.1,0.05,0.44,1.0,25.7624816,7.550719678,105.1271096,10000
100,85,0.1,0.05,0.44,1.6,29.63034489,9.750932311,108.3287068,10000
100,85,0.1,0.05,0.46,0.0,15.0,0.0,100.0,10000
100,85,0.1,0.05,0.46,0.1,16.16954408,0.822532025,100.5012521,10000
100,85,0.1,0.05,0.46,0.2,17.77853868,2.090442538,101.0050167,10000
100,85,0.1,0.05,0.46,0.3,19.22891692,3.205593313,101.5113065,10000
100,85,0.1,0.05,0.46,0.4,20.52697205,4.174207045,102.020134,10000
100,85,0.1,0.05,0.46,0.5,21.70187945,5.02538933,102.5315121,10000
100,85,0.1,0.05,0.46,0.6,22.77672529,5.782157287,103.0454534,10000
100,85,0.1,0.05,0.46,0.7,23.76849535,6.461428415,103.5619709,10000
100,85,0.1,0.05,0.46,0.9,25.5503679,7.634770468,104.602786,10000
100,85,0.1,0.05,0.46,1.2,27.83527312,9.047056882,106.1836547,10000
100,85,0.1,0.05,0.46,1.4,29.15895668,9.815024699,107.2508181,10000
100,85,0.1,0.05,0.46,1.6,30.35405509,10.47464252,108.3287068,10000
100,85,0.1,0.05,0.46,1.8,31.43923803,11.04408748,109.4174284,10000
100,85,0.1,0.05,0.46,1.9,31.94520165,11.29943459,109.9658855,10000
100,85,0.1,0.05,0.46,2.0,32.42877864,11.53715085,110.5170918,10000
100,85,0.1,0.05,0.48,0.0,15.0,0.0,100.0,10000
100,85,0.1,0.05,0.48,0.1,16.29151659,0.94450454,100.5012521,10000
100,85,0.1,0.05,0.48,0.2,18.00863715,2.320541004,101.0050167,10000
100,85,0.1,0.05,0.48,0.3,19.53691062,3.513587013,101.5113065,10000
100,85,0.1,0.05,0.48,0.4,20.89675951,4.543994511,102.020134,10000
100,85,0.1,0.05,0.48,0.5,22.12327613,5.446786012,102.5315121,10000
100,85,0.1,0.05,0.48,0.6,23.24256552,6.247997515,103.0454534,10000
100,85,0.1,0.05,0.48,0.7,24.27337989,6.966312954,103.5619709,10000
100,85,0.1,0.05,0.48,1.1,27.74284463,9.240231333,105.6540615,10000
100,85,0.1,0.05,0.48,1.5,30.48063504,10.8664644,107.7884151,10000
100,85,0.1,0.05,0.48,1.6,31.08058389,11.20117132,108.3287068,10000
100,85,0.1,0.05,0.48,1.7,31.65186457,11.51214554,108.8717067,10000
100,85,0.1,0.05,0.48,1.8,32.19646831,11.80131775,109.4174284,10000
100,85,0.1,0.05,0.5,0.0,15.0,0.0,100.0,10000
100,85,0.1,0.05,0.5,0.1,16.41981603,1.072803976,100.5012521,10000
100,85,0.1,0.05,0.5,0.2,18.24490801,2.556811868,101.0050167,10000
100,85,0.1,0.05,0.5,0.3,19.85059434,3.827270734,101.5113065,10000
100,85,0.1,0.05,0.5,0.4,21.27180737,4.919042367,102.020134,10000
100,85,0.1,0.05,0.5,0.5,22.54956337,5.873073251,102.5315121,10000
100,85,0.1,0.05,0.5,0.6,23.71296966,6.718401662,103.0454534,10000
100,85,0.1,0.05,0.5,0.7,24.78253136,7.475464422,103.5619709,10000
100,85,0.1,0.05,0.5,0.8,25.77314958,8.159095105,104.0810774,10000
100,85,0.1,0.05,0.5,0.9,26.69601383,8.780416395,104.602786,10000
100,85,0.1,0.05,0.5,1.2,29.13607406,10.34785782,106.1836547,10000
100,85,0.1,0.05,0.5,1.3,29.85872291,10.7900882,106.7159024,10000
100,85,0.1,0.05,0.5,1.4,30.54304189,11.19910991,107.2508181,10000
100,85,0.1,0.05,0.5,1.5,31.19226483,11.57809419,107.7884151,10000
100,85,0.1,0.05,0.5,1.6,31.80916375,11.92975118,108.3287068,10000
100,85,0.1,0.05,0.5,1.7,32.39613913,12.2564201,108.8717067,10000
100,85,0.1,0.05,0.5,1.8,32.95528853,12.56013797,109.4174284,10000
100,85,0.1,0.05,0.5,1.9,33.48845961,12.84269255,109.9658855,10000
100,90,0.1,0.05,0.1,0.0,10.0,0.0,100.0,10000
100,90,0.1,0.05,0.1,0.1,10.39694412,0.000181238,100.5012521,10000
100,90,0.1,0.05,0.1,0.2,10.79363035,0.006527578,101.0050167,10000
100,90,0.1,0.05,0.1,0.3,11.19609617,0.02500023,101.5113065,10000
100,90,0.1,0.05,0.1,0.4,11.60065489,0.051837086,102.020134,10000
100,90,0.1,0.05,0.1,0.5,12.00289758,0.082554577,102.5315121,10000
100,90,0.1,0.05,0.1,0.6,12.40000963,0.114264295,103.0454534,10000
100,90,0.1,0.05,0.1,0.7,12.79042148,0.145323651,103.5619709,10000
100,90,0.1,0.05,0.1,0.9,13.54834803,0.202406523,104.602786,10000
100,90,0.1,0.05,0.1,1.0,13.91538079,0.227805967,105.1271096,10000
100,90,0.1,0.05,0.1,1.1,14.2744534,0.251010781,105.6540615,10000
100,90,0.1,0.05,0.1,1.6,15.95556166,0.336868027,108.3287068,10000
100,90,0.1,0.05,0.12,0.0,10.0,0.0,100.0,10000
100,90,0.1,0.05,0.12,0.1,10.39864373,0.001880849,100.5012521,10000
100,90,0.1,0.05,0.12,0.2,10.81535244,0.028249666,101.0050167,10000
100,90,0.1,0.05,0.12,0.3,11.25148583,0.080389892,101.5113065,10000
100,90,0.1,0.05,0.12,0.4,11.69232523,0.143507422,102.020134,10000
100,90,0.1,0.05,0.12,0.5,12.12927818,0.208935181,102.5315121,10000
100,90,0.1,0.05,0.12,0.6,12.55830417,0.272558835,103.0454534,10000
100,90,0.1,0.05,0.12,0.7,12.97763639,0.332538561,103.5619709,10000
100,90,0.1,0.05,0.12,0.9,13.78511582,0.439174314,104.602786,10000
100,90,0.1,0.05,0.12,1.2,14.91984118,0.566227128,106.1836547,10000
100,90,0.1,0.05,0.12,1.5,15.97030459,0.659673838,107.7884151,10000
100,90,0.1,0.05,0.12,1.7,16.62827701,0.706882059,108.8717067,10000
100,90,0.1,0.05,0.12,1.8,16.94546715,0.726667655,109.4174284,10000
100,90,0.1,0.05,0.12,1.9,17.25515183,0.744180438,109.9658855,10000
100,90,0.1,0.05,0.14,0.0,10.0,0.0,100.0,10000
100,90,0.1,0.05,0.14,0.1,10.40530417,0.00854129,100.5012521,10000
100,90,0.1,0.05,0.14,0.2,10.86207098,0.074968199,101.0050167,10000
100,90,0.1,0.05,0.14,0.3,11.34852498,0.177429038,101.5113065,10000
100,90,0.1,0.05,0.14,0.4,11.83727445,0.288456647,102.020134,10000
100,90,0.1,0.05,0.14,0.5,12.31731569,0.396972695,102.5315121,10000
100,90,0.1,0.05,0.14,0.6,12.78463567,0.49889034,103.0454534,10000
100,90,0.1,0.05,0.14,0.7,13.23800432,0.592906486,103.5619709,10000
100,90,0.1,0.05,0.14,0.9,14.10302572,0.75708421,104.602786,10000
100,90,0.1,0.05,0.14,1.0,14.5156443,0.828069476,105.1271096,10000
100,90,0.1,0.05,0.14,1.1,14.91582215,0.892379527,105.6540615,10000
100,90,0.1,0.05,0.14,1.3,15.68131979,1.003162234,106.7159024,10000
100,90,0.1,0.05,0.14,1.5,16.40408475,1.093453995,107.7884151,10000
100,90,0.1,0.05,0.14,1.6,16.75068794,1.131994308,108.3287068,10000
100,90,0.1,0.05,0.14,2.0,18.04815739,1.250183366,110.5170918,10000
100,90,0.1,0.05,0.16,0.0,10.0,0.0,100.0,10000
100,90,0.1,0.05,0.16,0.1,10.42131509,0.024552209,100.5012521,10000
100,90,0.1,0.05,0.16,0.2,10.93803392,0.150931143,101.0050167,10000
100,90,0.1,0.05,0.16,0.3,11.48683712,0.315741182,101.5113065,10000
100,90,0.1,0.05,0.16,0.4,12.03078247,0.481964667,102.020134,10000
100,90,0.1,0.05,0.16,0.5,12.55881064,0.638467644,102.5315121,10000
100,90,0.1,0.05,0.16,0.6,13.06805108,0.782305745,103.0454534,10000
100,90,0.1,0.05,0.16,0.7,13.55835488,0.913257042,103.5619709,10000
100,90,0.1,0.05,0.16,0.8,14.03049947,1.032026728,104.0810774,10000
100,90,0.1,0.05,0.16,1.0,14.92457688,1.237002056,105.1271096,10000
100,90,0.1,0.05,0.16,1.1,15.34863937,1.325196748,105.6540615,10000
100,90,0.1,0.05,0.16,1.2,15.75867943,1.405065377,106.1836547,10000
100,90,0.1,0.05,0.16,1.3,16.15555415,1.477396599,106.7159024,10000
100,90,0.1,0.05,0.16,1.4,16.54003287,1.542892067,107.2508181,10000
100,90,0.1,0.05,0.16,1.5,16.91280547,1.602174713,107.7884151,10000
100,90,0.1,0.05,0.16,1.9,18.29834494,1.787373545,109.9658855,10000
100,90,0.1,0.05,0.16,2.0,18.6207568,1.822782773,110.5170918,10000
100,90,0.1,0.05,0.18,0.0,10.0,0.0,100.0,10000
100,90,0.1,0.05,0.18,0.1,10.45027486,0.053511974,100.5012521,10000
100,90,0.1,0.05,0.18,0.2,11.04332223,0.256219451,101.0050167,10000
100,90,0.1,0.05,0.18,0.3,11.66222197,0.491126028,101.5113065,10000
100,90,0.1,0.05,0.18,0.4,12.26556881,0.716751004,102.020134,10000
100,90,0.1,0.05,0.18,0.5,12.84428055,0.923937556,102.5315121,10000
100,90,0.1,0.05,0.18,0.6,13.39742088,1.111675543,103.0454534,10000
100,90,0.1,0.05,0.18,0.7,13.92626651,1.281168676,103.5619709,10000
100,90,0.1,0.05,0.18,1.5,17.47841615,2.167785398,107.7884151,10000
100,90,0.1,0.05,0.18,1.9,18.92120548,2.410234085,109.9658855,10000
100,90,0.1,0.05,0.2,0.0,10.0,0.0,100.0,10000
100,90,0.1,0.05,0.2,0.1,10.49425424,0.097491356,100.5012521,10000
100,90,0.1,0.05,0.2,0.2,11.17575381,0.388651036,101.0050167,10000
100,90,0.1,0.05,0.2,0.3,11.86940283,0.698306884,101.5113065,10000
100,90,0.1,0.05,0.2,0.4,12.53443396,0.985616157,102.020134,10000
100,90,0.1,0.05,0.2,0.5,13.1652379,1.244894901,102.5315121,10000
100,90,0.1,0.05,0.2,0.6,13.76332019,1.477574855,103.0454534,10000
100,90,0.1,0.05,0.2,0.7,14.33158306,1.686485222,103.5619709,10000
100,90,0.1,0.05,0.2,1.1,16.35986337,2.336420749,105.6540615,10000
100,90,0.1,0.05,0.2,1.2,16.81621113,2.462597071,106.1836547,10000
100,90,0.1,0.05,0.2,1.3,17.25545588,2.577298321,106.7159024,10000
100,90,0.1,0.05,0.2,1.5,18.08734337,2.776712615,107.7884151,10000
100,90,0.1,0.05,0.2,1.7,18.86352641,2.942131466,108.8717067,10000
100,90,0.1,0.05,0.22,0.0,10.0,0.0,100.0,10000
100,90,0.1,0.05,0.22,0.1,10.55392265,0.157159773,100.5012521,10000
100,90,0.1,0.05,0.22,0.2,11.33227395,0.545171175,101.0050167,10000
100,90,0.1,0.05,0.22,0.3,12.10329457,0.932198629,101.5113065,10000
100,90,0.1,0.05,0.22,0.4,12.83114959,1.282331783,102.020134,10000
100,90,0.1,0.05,0.22,0.5,13.51471925,1.594376252,102.5315121,10000
100,90,0.1,0.05,0.22,0.6,14.15825601,1.872510677,103.0454534,10000
100,90,0.1,0.05,0.22,0.7,14.76639476,2.121296926,103.5619709,10000
100,90,0.1,0.05,0.22,0.9,15.89210495,2.546163444,104.602786,10000
100,90,0.1,0.05,0.22,1.2,17.39734464,3.043730588,106.1836547,10000
100,90,0.1,0.05,0.22,1.6,19.14149864,3.522805006,108.3287068,10000
100,90,0.1,0.05,0.22,1.7,19.5391086,3.61771365,108.8717067,10000
100,90,0.1,0.05,0.22,1.9,20.29453853,3.78356714,109.9658855,10000
100,90,0.1,0.05,0.24,0.0,10.0,0.0,100.0,10000
100,90,0.1,0.05,0.24,0.1,10.62897211,0.232209224,100.5012521,10000
100,90,0.1,0.05,0.24,0.2,11.50971246,0.722609688,101.0050167,10000
100,90,0.1,0.05,0.24,0.3,12.35945222,1.188356279,101.5113065,10000
100,90,0.1,0.05,0.24,0.4,13.15060477,1.601786964,102.020134,10000
100,90,0.1,0.05,0.24,0.5,13.88719663,1.966853635,102.5315121,10000
100,90,0.1,0.05,0.24,0.6,14.57639887,2.290653535,103.0454534,10000
100,90,0.1,0.05,0.24,0.7,15.2246298,2.579531963,103.5619709,10000
100,90,0.1,0.05,0.24,0.9,16.41812248,3.072180968,104.602786,10000
100,90,0.1,0.05,0.24,1.3,18.48691222,3.808754667,106.7159024,10000
100,90,0.1,0.05,0.24,1.4,18.95118627,3.954045466,107.2508181,10000
100,90,0.1,0.05,0.24,1.6,19.82716609,4.208472457,108.3287068,10000
100,90,0.1,0.05,0.24,1.7,20.24118321,4.319788263,108.8717067,10000
100,90,0.1,0.05,0.24,1.8,20.6405276,4.421728097,109.4174284,10000
100,90,0.1,0.05,0.24,1.9,21.02604197,4.515070577,109.9658855,10000
100,90,0.1,0.05,0.24,2.0,21.39847891,4.60050488,110.5170918,10000
100,90,0.1,0.05,0.26,0.0,10.0,0.0,100.0,10000
100,90,0.1,0.05,0.26,0.1,10.71852299,0.321760104,100.5012521,10000
100,90,0.1,0.05,0.26,0.2,11.70512797,0.918025189,101.0050167,10000
100,90,0.1,0.05,0.26,0.3,12.63415243,1.463056488,101.5113065,10000
100,90,0.1,0.05,0.26,0.4,13.48869287,1.939875064,102.020134,10000
100,90,0.1,0.05,0.26,0.5,14.27832708,2.357984086,102.5315121,10000
100,90,0.1,0.05,0.26,0.6,15.013232,2.727486672,103.0454534,10000
100,90,0.1,0.05,0.26,0.7,15.70162684,3.056529005,103.5619709,10000
100,90,0.1,0.05,0.26,1.4,19.62006461,4.622923801,107.2508181,10000
100,90,0.1,0.05,0.26,1.5,20.08570504,4.775074285,107.7884151,10000
100,90,0.1,0.05,0.26,1.8,21.37874299,5.159943489,109.4174284,10000
100,90,0.1,0.05,0.26,1.9,21.77868027,5.26770888,109.9658855,10000
100,90,0.1,0.05,0.28,0.0,10.0,0.0,100.0,10000
100,90,0.1,0.05,0.28,0.1,10.8214189,0.424656018,100.5012521,10000
100,90,0.1,0.05,0.28,0.2,11.91593093,1.128828148,101.0050167,10000
100,90,0.1,0.05,0.28,0.3,12.92433409,1.753238149,101.5113065,10000
100,90,0.1,0.05,0.28,0.4,13.8421352,2.293317393,102.020134,10000
100,90,0.1,0.05,0.28,0.5,14.68469848,2.764355481,102.5315121,10000
100,90,0.1,0.05,0.28,0.6,15.46524179,3.179496461,103.0454534,10000
100,90,0.1,0.05,0.28,0.7,16.19378352,3.548685688,103.5619709,10000
100,90,0.1,0.05,0.28,0.8,16.87789431,3.879421573,104.0810774,10000
100,90,0.1,0.05,0.28,0.9,17.52339919,4.177457679,104.602786,10000
100,90,0.1,0.05,0.28,1.3,19.79862891,5.12047135,106.7159024,10000
100,90,0.1,0.05,0.28,1.5,20.78979877,5.479168013,107.7884151,10000
100,90,0.1,0.05,0.28,1.7,21.70285097,5.781456028,108.8717067,10000
100,90,0.1,0.05,0.3,0.0,10.0,0.0,100.0,10000
100,90,0.1,0.05,0.3,0.1,10.93641385,0.539650965,100.5012521,10000
100,90,0.1,0.05,0.3,0.2,12.13990082,1.352798042,101.0050167,10000
100,90,0.1,0.05,0.3,0.3,13.22749775,2.056401806,101.5113065,10000
100,90,0.1,0.05,0.3,0.4,14.2083117,2.659493896,102.020134,10000
100,90,0.1,0.05,0.3,0.5,15.10361625,3.183273253,102.5315121,10000
100,90,0.1,0.05,0.3,0.6,15.92967361,3.643928279,103.0454534,10000
100,90,0.1,0.05,0.3,0.7,16.69828902,4.05319119,103.5619709,10000
100,90,0.1,0.05,0.3,0.8,17.41818173,4.419708992,104.0810774,10000
100,90,0.1,0.05,0.3,0.9,18.09596535,4.750023837,104.602786,10000
100,90,0.1,0.05,0.3,1.1,19.34474208,5.32129946,105.6540615,10000
100,90,0.1,0.05,0.3,1.2,19.92315803,5.569543973,106.1836547,10000
100,90,0.1,0.05,0.3,1.3,20.47478068,5.796623126,106.7159024,10000
100,90,0.1,0.05,0.32,0.0,10.0,0.0,100.0,10000
100,90,0.1,0.05,0.32,0.1,11.06228033,0.665517445,100.5012521,10000
100,90,0.1,0.05,0.32,0.2,12.37515813,1.588055351,101.0050167,10000
100,90,0.1,0.05,0.32,0.3,13.54160375,2.370507813,101.5113065,10000
100,90,0.1,0.05,0.32,0.4,14.58511888,3.036301075,102.020134,10000
100,90,0.1,0.05,0.32,0.5,15.53293628,3.612593285,102.5315121,10000
100,90,0.1,0.05,0.32,0.6,16.40434733,4.118601995,103.0454534,10000
100,90,0.1,0.05,0.32,0.7,17.21292634,4.567828507,103.5619709,10000
100,90,0.1,0.05,0.32,0.8,17.96852759,4.970054849,104.0810774,10000
100,90,0.1,0.05,0.32,1.0,19.34868292,5.661108089,105.1271096,10000
100,90,0.1,0.05,0.32,1.1,19.98346429,5.960021671,105.6540615,10000
100,90,0.1,0.05,0.32,1.2,20.58654004,6.232925982,106.1836547,10000
